Team,Year,Actual_Win_Pct,Predicted_With_Coach,Predicted_Replacement,Coaching_WAR,Predicted_Impact,Prediction_Error_Coach,Prediction_Error_Replacement,Primary_Coach,Combined_Coach,WAR_Percentile,Background,OC_Years,DC_Years
PHI,1970,0.25,0.3296265,0.38253745,-0.1325374543666839,-0.052910954,-0.0796265006065368,-0.1325374543666839,Jerry Williams,Jerry Williams,9.5068330362448,Offensive,1,0
CLT,2009,0.875,0.63463145,0.45140228,0.4235977232456207,0.18322918,0.2403685450553894,0.4235977232456207,Jim Caldwell,Jim Caldwell,100.0,Offensive,2,0
CLT,2010,0.625,0.56195134,0.3670374,0.2579626142978668,0.19491395,0.0630486607551574,0.2579626142978668,Jim Caldwell,Jim Caldwell,98.8116458704694,Offensive,2,0
DET,2014,0.6875,0.6521145,0.61470085,0.0727991461753845,0.037413657,0.0353854894638061,0.0727991461753845,Jim Caldwell,Jim Caldwell,69.75638740344623,Offensive,2,0
DET,2015,0.4375,0.48908475,0.4044717,0.0330283045768737,0.084613055,-0.0515847504138946,0.0330283045768737,Jim Caldwell,Jim Caldwell,56.56565656565656,Offensive,2,0
DET,2017,0.5625,0.5831791,0.56065506,0.0018449425697326,0.022524059,-0.0206791162490844,0.0018449425697326,Jim Caldwell,Jim Caldwell,46.04872251931075,Offensive,2,0
DET,2016,0.5625,0.5710251,0.57168925,-0.0091892480850219,-0.00066417456,-0.0085250735282897,-0.0091892480850219,Jim Caldwell,Jim Caldwell,42.48366013071895,Offensive,2,0
CLT,2011,0.125,0.27540928,0.30342093,-0.1784209311008453,-0.02801165,-0.1504092812538147,-0.1784209311008453,Jim Caldwell,Jim Caldwell,4.753416518122401,Offensive,2,0
CHI,1970,0.4286,0.4138003,0.38720515,0.0413948462963104,0.026595145,0.0147997008323669,0.0413948462963104,Jim Dooley,Jim Dooley,59.41770647653001,Defensive,0,2
CHI,1971,0.4286,0.33440825,0.40237838,0.0262216197013854,-0.06797013,0.0941917465686797,0.0262216197013854,Jim Dooley,Jim Dooley,54.36720142602496,Defensive,0,2
NYG,2002,0.625,0.5433475,0.55151135,0.0734886527061462,-0.008163869,0.0816525220870971,0.0734886527061462,Jim Fassel,Jim Fassel,69.93464052287581,Offensive,12,0
NYG,2000,0.75,0.72295916,0.7063442,0.0436558127403259,0.016614974,0.0270408391952514,0.0436558127403259,Jim Fassel,Jim Fassel,60.24955436720143,Offensive,12,0
NYG,1997,0.6562,0.5193262,0.61553437,0.0406656348228454,-0.096208155,0.1368737899780273,0.0406656348228454,Jim Fassel,Jim Fassel,58.88294711824123,Offensive,12,0
NYG,1999,0.4375,0.4153237,0.41853222,0.0189677774906158,-0.003208518,0.0221762955188751,0.0189677774906158,Jim Fassel,Jim Fassel,52.28758169934641,Offensive,12,0
NYG,2003,0.25,0.28297135,0.26598108,-0.0159810781478881,0.016990274,-0.0329713523387908,-0.0159810781478881,Jim Fassel,Jim Fassel,39.988116458704695,Offensive,12,0
NYG,2001,0.4375,0.5377914,0.5548337,-0.117333710193634,-0.017042339,-0.10029137134552,-0.117333710193634,Jim Fassel,Jim Fassel,12.180629827688652,Offensive,12,0
NYG,1998,0.5,0.64273185,0.63373536,-0.1337353587150573,0.008996487,-0.1427318453788757,-0.1337353587150573,Jim Fassel,Jim Fassel,9.26916221033868,Offensive,12,0
CRD,1982,0.5556,0.3879861,0.36064997,0.194950026845932,0.02733612,0.1676139062404632,0.194950026845932,Jim Hanifan,Jim Hanifan,95.068330362448,Other,0,0
CRD,1981,0.4375,0.26107234,0.31099966,0.1265003383159637,-0.049927324,0.1764276623725891,0.1265003383159637,Jim Hanifan,Jim Hanifan,84.43256090314914,Other,0,0
CRD,1983,0.5312,0.5366132,0.511014,0.0201860153198242,0.025599241,-0.0054132259368896,0.0201860153198242,Jim Hanifan,Jim Hanifan,52.584670231729056,Other,0,0
CRD,1984,0.5625,0.5644369,0.60016555,-0.0376655459403991,-0.035728633,-0.001936912536621,-0.0376655459403991,Jim Hanifan,Jim Hanifan,32.91740938799762,Other,0,0
CRD,1980,0.3125,0.42775056,0.41185224,-0.0993522405624389,0.015898317,-0.1152505576610565,-0.0993522405624389,Jim Hanifan,Jim Hanifan,16.696375519904933,Other,0,0
CRD,1985,0.3125,0.4075172,0.4807772,-0.1682772040367126,-0.07326001,-0.0950171947479248,-0.1682772040367126,Jim Hanifan,Jim Hanifan,5.822935234699941,Other,0,0
SFO,2011,0.8125,0.72662216,0.68822414,0.1242758631706237,0.038398027,0.0858778357505798,0.1242758631706237,Jim Harbaugh,Jim Harbaugh,83.77896613190731,Other,0,0
SFO,2013,0.75,0.71413016,0.62972414,0.120275855064392,0.08440602,0.0358698368072509,0.120275855064392,Jim Harbaugh,Jim Harbaugh,82.82828282828282,Other,0,0
SFO,2012,0.7188,0.6956307,0.65376043,0.0650395668029785,0.041870296,0.0231692708015441,0.0650395668029785,Jim Harbaugh,Jim Harbaugh,66.54783125371361,Other,0,0
SDG,2024,0.6471,0.68101054,0.6636684,-0.0165683940887451,0.01734215,-0.0339105443000793,-0.0165683940887451,Jim Harbaugh,Jim Harbaugh,39.69102792632204,Other,0,0
SFO,2014,0.5,0.5641096,0.54689556,-0.0468955636024475,0.01721406,-0.0641096234321594,-0.0468955636024475,Jim Harbaugh,Jim Harbaugh,30.36244800950683,Other,0,0
NOR,2000,0.625,0.62509674,0.62848336,-0.0034833550453186,-0.0033866167,-9.673833847045898e-05,-0.0034833550453186,Jim Haslett,Jim Haslett,44.622697563874034,Defensive,0,16
NOR,2002,0.5625,0.6076047,0.6060759,-0.0435758829116821,0.0015287995,-0.0451046824455261,-0.0435758829116821,Jim Haslett,Jim Haslett,31.13487819370172,Defensive,0,16
NOR,2004,0.5,0.5196889,0.55074954,-0.0507495403289794,-0.031060636,-0.0196889042854309,-0.0507495403289794,Jim Haslett,Jim Haslett,28.46108140225787,Defensive,0,16
NOR,2001,0.4375,0.49040166,0.49657702,-0.0590770244598388,-0.006175369,-0.0529016554355621,-0.0590770244598388,Jim Haslett,Jim Haslett,26.02495543672014,Defensive,0,16
NOR,2003,0.5,0.5396027,0.5996102,-0.0996102094650268,-0.060007513,-0.0396026968955993,-0.0996102094650268,Jim Haslett,Jim Haslett,16.577540106951872,Defensive,0,16
NOR,2005,0.1875,0.28489897,0.32868055,-0.141180545091629,-0.04378158,-0.097398966550827,-0.141180545091629,Jim Haslett,Jim Haslett,8.377896613190732,Defensive,0,16
ATL,2004,0.6875,0.5947206,0.6433281,0.044171929359436,-0.04860747,0.0927793979644775,0.044171929359436,Jim Mora Jr,Jim Mora Jr,60.48722519310754,Defensive,0,5
ATL,2006,0.4375,0.44633776,0.51918536,-0.0816853642463684,-0.072847605,-0.0088377594947814,-0.0816853642463684,Jim Mora Jr,Jim Mora Jr,20.32085561497326,Defensive,0,5
ATL,2005,0.5,0.5402486,0.6196813,-0.1196812987327575,-0.079432726,-0.0402485728263855,-0.1196812987327575,Jim Mora Jr,Jim Mora Jr,11.467617349970292,Defensive,0,5
SEA,2009,0.3125,0.40172625,0.44601193,-0.1335119307041168,-0.044285685,-0.0892262458801269,-0.1335119307041168,Jim Mora Jr,Jim Mora Jr,9.38799762329174,Defensive,0,5
CLT,1999,0.8125,0.7121351,0.5000741,0.3124259114265442,0.21206099,0.1003649234771728,0.3124259114265442,Jim Mora Sr,Jim Mora Sr,99.76232917409388,Defensive,0,4
NOR,1987,0.8,0.7276251,0.5796099,0.2203901290893555,0.1480152,0.0723749279975891,0.2203901290893555,Jim Mora Sr,Jim Mora Sr,96.96969696969695,Defensive,0,4
NOR,1992,0.75,0.669314,0.59738415,0.1526158452033996,0.07192987,0.0806859731674194,0.1526158452033996,Jim Mora Sr,Jim Mora Sr,89.66131907308377,Defensive,0,4
NOR,1990,0.5,0.4199644,0.37384847,0.1261515319347381,0.046115935,0.0800355970859527,0.1261515319347381,Jim Mora Sr,Jim Mora Sr,84.3731431966726,Defensive,0,4
NOR,1988,0.625,0.5105037,0.5068447,0.118155300617218,0.00365901,0.1144962906837463,0.118155300617218,Jim Mora Sr,Jim Mora Sr,82.5906120023767,Defensive,0,4
NOR,1993,0.5,0.44910184,0.41107124,0.0889287590980529,0.038030595,0.0508981645107269,0.0889287590980529,Jim Mora Sr,Jim Mora Sr,75.0445632798574,Defensive,0,4
NOR,1991,0.6875,0.6605599,0.6062953,0.0812047123908996,0.054264605,0.026940107345581,0.0812047123908996,Jim Mora Sr,Jim Mora Sr,72.43018419489007,Defensive,0,4
CLT,2000,0.625,0.61647266,0.58507186,0.039928138256073,0.0314008,0.0085273385047912,0.039928138256073,Jim Mora Sr,Jim Mora Sr,58.64527629233511,Defensive,0,4
NOR,1989,0.5625,0.5391227,0.53689814,0.0256018638610839,0.0022245646,0.0233772993087768,0.0256018638610839,Jim Mora Sr,Jim Mora Sr,54.18894830659536,Defensive,0,4
CLT,2001,0.375,0.4294567,0.46719223,-0.0921922326087951,-0.03773552,-0.0544567108154296,-0.0921922326087951,Jim Mora Sr,Jim Mora Sr,17.94414735591206,Defensive,0,4
NOR,1986,0.4375,0.5159588,0.53746945,-0.0999694466590881,-0.02151066,-0.0784587860107421,-0.0999694466590881,Jim Mora Sr,Jim Mora Sr,16.45870469399881,Defensive,0,4
NOR,1994,0.4375,0.5154915,0.55594844,-0.1184484362602233,-0.04045695,-0.0779914855957031,-0.1184484362602233,Jim Mora Sr,Jim Mora Sr,11.76470588235294,Defensive,0,4
NOR,1995,0.4375,0.5384654,0.5878846,-0.1503846049308776,-0.049419224,-0.1009653806686401,-0.1503846049308776,Jim Mora Sr,Jim Mora Sr,7.07070707070707,Defensive,0,4
CLT,1998,0.1875,0.25603005,0.35595307,-0.1684530675411224,-0.099923015,-0.0685300529003143,-0.1684530675411224,Jim Mora Sr,Jim Mora Sr,5.763517528223411,Defensive,0,4
NOR,1996,0.1875,0.3504666,0.50129867,-0.3137986660003662,-0.15083206,-0.1629666090011596,-0.3137986660003662,Jim Mora Sr,Jim Mora Sr / Rick Venturi,0.11883541295306,Defensive,0,4
BUF,1977,0.2143,0.30242127,0.29494798,-0.0806479818344116,0.00747329,-0.0881212718009948,-0.0806479818344116,Jim Ringo,Jim Ringo,20.558526440879383,Offensive,7,0
DET,2010,0.375,0.31309947,0.38858843,-0.0135884284973144,-0.075488955,0.0619005262851715,-0.0135884284973144,Jim Schwartz,Jim Schwartz,41.05763517528224,Defensive,0,17
DET,2011,0.625,0.60803604,0.67321295,-0.0482129454612731,-0.065176904,0.0169639587402343,-0.0482129454612731,Jim Schwartz,Jim Schwartz,29.708853238265004,Defensive,0,17
DET,2009,0.125,0.17495395,0.22774372,-0.1027437150478363,-0.052789763,-0.0499539524316787,-0.1027437150478363,Jim Schwartz,Jim Schwartz,15.86452762923351,Defensive,0,17
DET,2013,0.4375,0.50496155,0.5461504,-0.1086503863334655,-0.041188836,-0.0674615502357482,-0.1086503863334655,Jim Schwartz,Jim Schwartz,14.08199643493761,Defensive,0,17
DET,2012,0.25,0.3688886,0.43601906,-0.1860190629959106,-0.067130476,-0.1188885867595672,-0.1860190629959106,Jim Schwartz,Jim Schwartz,4.396910279263221,Defensive,0,17
SFO,2015,0.3125,0.3517063,0.30062798,0.0118720233440399,0.05107832,-0.0392062962055206,0.0118720233440399,Jim Tomsula,Jim Tomsula,50.02970885323826,Defensive,0,2
WAS,2008,0.5,0.58135706,0.6196462,-0.1196461915969848,-0.03828913,-0.0813570618629455,-0.1196461915969848,Jim Zorn,Jim Zorn,11.527035056446822,Offensive,3,0
WAS,2009,0.25,0.38125584,0.4003776,-0.1503776013851165,-0.019121766,-0.1312558352947235,-0.1503776013851165,Jim Zorn,Jim Zorn,7.130124777183601,Offensive,3,0
CRD,1991,0.25,0.24817394,0.26498446,-0.0149844586849212,-0.016810521,0.0018260627985,-0.0149844586849212,Joe Bugel,Joe Bugel,40.46345811051694,Offensive,4,0
CRD,1993,0.4375,0.40202206,0.49711472,-0.0596147179603576,-0.095092654,0.0354779362678527,-0.0596147179603576,Joe Bugel,Joe Bugel,25.727866904337493,Offensive,4,0
CRD,1992,0.25,0.26797646,0.3171835,-0.0671834945678711,-0.04920703,-0.0179764628410339,-0.0671834945678711,Joe Bugel,Joe Bugel,23.885918003565063,Offensive,4,0
CRD,1990,0.3125,0.40447074,0.48263177,-0.1701317727565765,-0.07816103,-0.0919707417488098,-0.1701317727565765,Joe Bugel,Joe Bugel,5.525846702317291,Offensive,4,0
RAI,1997,0.25,0.39229733,0.52714384,-0.2771438360214233,-0.13484651,-0.1422973275184631,-0.2771438360214233,Joe Bugel,Joe Bugel,0.53475935828877,Offensive,4,0
WAS,1982,0.8889,0.6483565,0.5159059,0.3729940833091736,0.13245058,0.2405435027122497,0.3729940833091736,Joe Gibbs,Joe Gibbs,99.88116458704694,Offensive,3,0
WAS,1986,0.75,0.5853495,0.51332754,0.2366724610328674,0.07202196,0.1646504998207092,0.2366724610328674,Joe Gibbs,Joe Gibbs,97.86096256684492,Offensive,3,0
WAS,1987,0.7333,0.66726905,0.524062,0.2092380221366881,0.14320707,0.0660309489250182,0.2092380221366881,Joe Gibbs,Joe Gibbs,96.07843137254902,Offensive,3,0
WAS,1983,0.875,0.8254767,0.6928825,0.1821175217628479,0.13259423,0.0495232939720153,0.1821175217628479,Joe Gibbs,Joe Gibbs,93.4640522875817,Offensive,3,0
WAS,1985,0.625,0.53190124,0.45678416,0.1682158410549163,0.07511708,0.093098759651184,0.1682158410549163,Joe Gibbs,Joe Gibbs,91.74093879976232,Offensive,3,0
WAS,1991,0.875,0.8535205,0.7257475,0.1492524743080139,0.12777299,0.0214794874191284,0.1492524743080139,Joe Gibbs,Joe Gibbs,89.12655971479501,Offensive,3,0
WAS,1988,0.4375,0.37308025,0.33025438,0.1072456240653991,0.042825878,0.0644197463989257,0.1072456240653991,Joe Gibbs,Joe Gibbs,80.03565062388593,Offensive,3,0
WAS,1984,0.6875,0.7045292,0.6287299,0.0587701201438903,0.075799346,-0.0170292258262634,0.0587701201438903,Joe Gibbs,Joe Gibbs,64.88413547237076,Offensive,3,0
WAS,1990,0.625,0.6028165,0.5823844,0.0426155924797058,0.020432115,0.0221834778785705,0.0426155924797058,Joe Gibbs,Joe Gibbs,60.011883541295305,Offensive,3,0
WAS,1989,0.625,0.6011331,0.5834766,0.0415233969688415,0.017656505,0.0238668918609619,0.0415233969688415,Joe Gibbs,Joe Gibbs,59.47712418300654,Offensive,3,0
WAS,2007,0.5625,0.5504428,0.52119905,0.0413009524345397,0.029243767,0.0120571851730346,0.0413009524345397,Joe Gibbs,Joe Gibbs,59.29887106357694,Offensive,3,0
WAS,2005,0.625,0.64209276,0.63162535,-0.0066253542900085,0.01046741,-0.0170927643775939,-0.0066253542900085,Joe Gibbs,Joe Gibbs,43.31550802139038,Offensive,3,0
WAS,1981,0.5,0.49251756,0.5174021,-0.0174021124839782,-0.024884552,0.0074824392795562,-0.0174021124839782,Joe Gibbs,Joe Gibbs,39.037433155080215,Offensive,3,0
WAS,1992,0.5625,0.65348697,0.59795934,-0.0354593396186828,0.055527627,-0.0909869670867919,-0.0354593396186828,Joe Gibbs,Joe Gibbs,33.45216874628639,Offensive,3,0
WAS,2004,0.375,0.4504967,0.43057778,-0.0555777847766876,0.019918919,-0.0754967033863067,-0.0555777847766876,Joe Gibbs,Joe Gibbs,27.035056446821155,Offensive,3,0
WAS,2006,0.3125,0.38664955,0.4139233,-0.101423293352127,-0.027273744,-0.0741495490074157,-0.101423293352127,Joe Gibbs,Joe Gibbs,16.102198455139632,Offensive,3,0
NYG,2021,0.2353,0.25804928,0.25946328,-0.0241632804393768,-0.001414001,-0.0227492794513702,-0.0241632804393768,Joe Judge,Joe Judge,37.076648841354725,Other,0,0
NYG,2020,0.375,0.42860907,0.4776637,-0.1026636958122253,-0.049054623,-0.0536090731620788,-0.1026636958122253,Joe Judge,Joe Judge,15.92394533571004,Other,0,0
MIA,2014,0.5,0.4823776,0.45569,0.0443100035190582,0.026687592,0.0176224112510681,0.0443100035190582,Joe Philbin,Joe Philbin,60.60606060606061,Offensive,14,0
MIA,2012,0.4375,0.38324708,0.4028944,0.0346055924892425,-0.01964733,0.0542529225349426,0.0346055924892425,Joe Philbin,Joe Philbin,56.86274509803921,Offensive,14,0
MIA,2013,0.5,0.52372515,0.49750757,0.0024924278259277,0.02621758,-0.023725152015686,0.0024924278259277,Joe Philbin,Joe Philbin,46.583481877599525,Offensive,14,0
MIA,2015,0.375,0.45567384,0.47830343,-0.1033034324645996,-0.022629589,-0.0806738436222076,-0.1033034324645996,Joe Philbin,Dan Campbell / Joe Philbin,15.745692216280451,Offensive,14,0
DET,1972,0.6071,0.5395086,0.48223057,0.1248694261074065,0.057278007,0.0675914188385009,0.1248694261074065,Joe Schmidt,Joe Schmidt,83.9572192513369,Other,0,0
DET,1970,0.7143,0.6961126,0.6467022,0.0675978296279907,0.049410403,0.0181874268531799,0.0675978296279907,Joe Schmidt,Joe Schmidt,67.61734997029116,Other,0,0
DET,1971,0.5357,0.6247495,0.62739426,-0.0916942589759827,-0.0026447773,-0.089049481678009,-0.0916942589759827,Joe Schmidt,Joe Schmidt,18.122400475341653,Other,0,0
NOR,2012,0.4375,0.47359377,0.41903022,0.0184697806835174,0.054563552,-0.0360937714576721,0.0184697806835174,Joe Vitt,Aaron Kromer / Joe Vitt,51.87165775401069,Other,0,0
NYJ,1986,0.625,0.53076357,0.4778528,0.1471472084522247,0.052910775,0.0942364335060119,0.1471472084522247,Joe Walton,Joe Walton,88.65121806298278,Offensive,10,0
NYJ,1984,0.4375,0.32492837,0.35218766,0.0853123366832733,-0.02725929,0.1125716269016265,0.0853123366832733,Joe Walton,Joe Walton,73.73737373737373,Offensive,10,0
NYJ,1985,0.6875,0.61697507,0.63809305,0.0494069457054138,-0.021117985,0.0705249309539794,0.0494069457054138,Joe Walton,Joe Walton,62.38859180035651,Offensive,10,0
NYJ,1987,0.4,0.4196954,0.37418258,0.0258174180984497,0.045512825,-0.0196954071521758,0.0258174180984497,Joe Walton,Joe Walton,54.248366013071895,Offensive,10,0
NYJ,1988,0.5312,0.5896993,0.5778608,-0.0466607726097106,0.011838555,-0.0584993279457092,-0.0466607726097106,Joe Walton,Joe Walton,30.48128342245989,Offensive,10,0
NYJ,1989,0.25,0.30210882,0.30627102,-0.0562710165977478,-0.0041621923,-0.0521088242530822,-0.0562710165977478,Joe Walton,Joe Walton,26.79738562091504,Offensive,10,0
NYJ,1983,0.4375,0.4681612,0.5375837,-0.1000837087631225,-0.06942251,-0.0306611955165863,-0.1000837087631225,Joe Walton,Joe Walton,16.39928698752228,Offensive,10,0
CHI,1978,0.4375,0.37197164,0.4142553,0.023244708776474,-0.042283654,0.0655283629894256,0.023244708776474,Neill Armstrong,Neill Armstrong,53.35710041592394,Other,0,0
CHI,1979,0.625,0.5996847,0.6377128,-0.0127127766609191,-0.03802806,0.0253152847290039,-0.0127127766609191,Neill Armstrong,Neill Armstrong,41.29530600118835,Other,0,0
CHI,1980,0.4375,0.44618267,0.4727761,-0.0352760851383209,-0.026593417,-0.0086826682090759,-0.0352760851383209,Neill Armstrong,Neill Armstrong,33.57100415923945,Other,0,0
CHI,1981,0.375,0.44781947,0.5020795,-0.1270794868469238,-0.054260015,-0.0728194713592529,-0.1270794868469238,Neill Armstrong,Neill Armstrong,10.57635175282234,Other,0,0
DEN,2013,0.8125,0.58897376,0.58757734,0.2249226570129394,0.0013964176,0.2235262393951416,0.2249226570129394,John Fox,John Fox,97.26678550207964,Defensive,0,10
CAR,2008,0.75,0.61172694,0.574036,0.1759639978408813,0.037690938,0.1382730603218078,0.1759639978408813,John Fox,John Fox,92.81045751633988,Defensive,0,10
DEN,2012,0.8125,0.6671963,0.6439998,0.1685001850128173,0.023196459,0.145303726196289,0.1685001850128173,John Fox,John Fox,91.80035650623886,Defensive,0,10
DEN,2014,0.75,0.6105456,0.5901446,0.1598554253578186,0.020401001,0.1394544243812561,0.1598554253578186,John Fox,John Fox,90.4931669637552,Defensive,0,10
CAR,2006,0.5,0.3830862,0.35720825,0.142791748046875,0.025877953,0.1169137954711914,0.142791748046875,John Fox,John Fox,87.81937017231135,Defensive,0,10
CAR,2003,0.6875,0.57897377,0.56960136,0.1178986430168151,0.009372413,0.1085262298583984,0.1178986430168151,John Fox,John Fox,82.41235888294712,Defensive,0,10
CAR,2007,0.4375,0.36975908,0.33266625,0.1048337519168853,0.037092835,0.0677409172058105,0.1048337519168853,John Fox,John Fox,79.26322043969103,Defensive,0,10
CAR,2009,0.5,0.46721324,0.4556255,0.0443744957447052,0.011587739,0.0327867567539215,0.0443744957447052,John Fox,John Fox,60.72489601901366,Defensive,0,10
CAR,2005,0.6875,0.69691414,0.6632901,0.0242099165916442,0.033624053,-0.0094141364097595,0.0242099165916442,John Fox,John Fox,53.71360665478313,Defensive,0,10
CHI,2017,0.3125,0.3135089,0.2963518,0.0161482095718383,0.017157108,-0.0010088980197906,0.0161482095718383,John Fox,John Fox,51.15864527629233,Defensive,0,10
CHI,2015,0.375,0.42213106,0.36361238,0.0113876163959503,0.058518678,-0.047131061553955,0.0113876163959503,John Fox,John Fox,49.9108734402852,Defensive,0,10
CHI,2016,0.1875,0.24661699,0.17923224,0.0082677602767944,0.06738475,-0.0591169893741607,0.0082677602767944,John Fox,John Fox,48.48484848484848,Defensive,0,10
DEN,2011,0.5,0.47779688,0.52821195,-0.0282119512557983,-0.05041507,0.022203117609024,-0.0282119512557983,John Fox,John Fox,35.41295306001188,Defensive,0,10
CAR,2002,0.4375,0.41895577,0.49233884,-0.0548388361930847,-0.07338306,0.0185442268848419,-0.0548388361930847,John Fox,John Fox,27.39156268568033,Defensive,0,10
CAR,2004,0.4375,0.6165041,0.6112859,-0.173785924911499,0.005218148,-0.1790040731430053,-0.173785924911499,John Fox,John Fox,5.169340463458111,Defensive,0,10
CAR,2010,0.125,0.24035347,0.30109647,-0.1760964691638946,-0.060743004,-0.1153534650802612,-0.1760964691638946,John Fox,John Fox,4.87225193107546,Defensive,0,10
RAV,2019,0.875,0.7329751,0.6239051,0.2510948777198791,0.10907,0.1420248746871948,0.2510948777198791,John Harbaugh,John Harbaugh,98.51455733808676,Other,0,0
RAV,2020,0.6875,0.60699075,0.5099666,0.1775333881378173,0.09702414,0.0805092453956604,0.1775333881378173,John Harbaugh,John Harbaugh,93.048128342246,Other,0,0
RAV,2011,0.75,0.7019642,0.6175186,0.1324813961982727,0.084445596,0.0480358004570007,0.1324813961982727,John Harbaugh,John Harbaugh,85.56149732620321,Other,0,0
RAV,2015,0.3125,0.27348435,0.18346724,0.1290327608585357,0.09001711,0.0390156507492065,0.1290327608585357,John Harbaugh,John Harbaugh,85.02673796791443,Other,0,0
RAV,2021,0.4706,0.45121357,0.3565045,0.114095500087738,0.09470907,0.0193864315509796,0.114095500087738,John Harbaugh,John Harbaugh,81.5805109922757,Other,0,0
RAV,2023,0.7647,0.76549476,0.6673277,0.0973722979545593,0.09816706,-0.0007947638511657,0.0973722979545593,John Harbaugh,John Harbaugh,77.48068924539513,Other,0,0
RAV,2014,0.625,0.59899503,0.535781,0.0892189741134643,0.063214004,0.0260049700736999,0.0892189741134643,John Harbaugh,John Harbaugh,75.10398098633392,Other,0,0
RAV,2012,0.625,0.6145612,0.5464919,0.0785080790519714,0.06806928,0.0104387998580932,0.0785080790519714,John Harbaugh,John Harbaugh,71.77658942364825,Other,0,0
RAV,2022,0.5882,0.5553836,0.5175754,0.0706246168136596,0.03780824,0.0328163773536681,0.0706246168136596,John Harbaugh,John Harbaugh,68.92453951277481,Other,0,0
RAV,2010,0.75,0.73701096,0.6843559,0.065644085407257,0.05265504,0.0129890441894531,0.065644085407257,John Harbaugh,John Harbaugh,66.84491978609626,Other,0,0
RAV,2018,0.625,0.6005918,0.5607405,0.0642595291137695,0.039851308,0.024408221244812,0.0642595291137695,John Harbaugh,John Harbaugh,66.31016042780749,Other,0,0
RAV,2008,0.6875,0.6315418,0.6271138,0.0603861808776855,0.0044279695,0.0559582114219665,0.0603861808776855,John Harbaugh,John Harbaugh,65.359477124183,Other,0,0
RAV,2024,0.7059,0.75756747,0.6638044,0.0420955881118774,0.09376305,-0.0516674653053284,0.0420955881118774,John Harbaugh,John Harbaugh,59.65537730243613,Other,0,0
RAV,2017,0.5625,0.6103897,0.5543738,0.0081261992454528,0.05601591,-0.0478897094726562,0.0081261992454528,John Harbaugh,John Harbaugh,48.36601307189542,Other,0,0
RAV,2016,0.5,0.57324,0.5146718,-0.0146718025207519,0.05856818,-0.0732399821281433,-0.0146718025207519,John Harbaugh,John Harbaugh,40.760546642899584,Other,0,0
RAV,2009,0.5625,0.61969763,0.62957954,-0.0670795440673828,-0.009881914,-0.057197630405426,-0.0670795440673828,John Harbaugh,John Harbaugh,23.9453357100416,Other,0,0
RAV,2013,0.5,0.56872594,0.5716019,-0.071601927280426,-0.0028759837,-0.0687259435653686,-0.071601927280426,John Harbaugh,John Harbaugh,22.935234699940583,Other,0,0
KAN,1986,0.625,0.57633656,0.6294628,-0.0044627785682678,-0.053126216,0.0486634373664855,-0.0044627785682678,John Mackovic,John Mackovic,44.44444444444444,Offensive,7,0
KAN,1984,0.5,0.52768844,0.5065153,-0.0065153241157531,0.02117312,-0.027688443660736,-0.0065153241157531,John Mackovic,John Mackovic,43.3749257278669,Offensive,7,0
KAN,1985,0.375,0.41009802,0.38239282,-0.0073928236961364,0.027705193,-0.0350980162620544,-0.0073928236961364,John Mackovic,John Mackovic,42.840166369578135,Offensive,7,0
KAN,1983,0.375,0.46800664,0.5510135,-0.1760135293006897,-0.08300689,-0.0930066406726837,-0.1760135293006897,John Mackovic,John Mackovic,4.931669637551991,Offensive,7,0
RAI,1976,0.9286,0.7846997,0.6653794,0.2632205949783325,0.11932027,0.1439003215789794,0.2632205949783325,John Madden,John Madden,99.04931669637551,Defensive,0,3
RAI,1974,0.8571,0.75053215,0.66414464,0.1929553647994994,0.086387515,0.1065678497314452,0.1929553647994994,John Madden,John Madden,94.59298871063578,Defensive,0,3
RAI,1977,0.7857,0.7348353,0.6350041,0.1506958968162536,0.09983122,0.0508646733283996,0.1506958968162536,John Madden,John Madden,89.42364824717765,Defensive,0,3
RAI,1970,0.6429,0.57811403,0.5448389,0.0980610946655273,0.033275127,0.0647859672546387,0.0980610946655273,John Madden,John Madden,77.71836007130125,Defensive,0,3
RAI,1975,0.7857,0.7322442,0.7020009,0.083699083995819,0.030243278,0.0534558064460753,0.083699083995819,John Madden,John Madden,73.2620320855615,Defensive,0,3
RAI,1973,0.6786,0.62616205,0.6127949,0.0658051239013671,0.013367176,0.0524379478454589,0.0658051239013671,John Madden,John Madden,67.02317290552585,Defensive,0,3
RAI,1971,0.6429,0.60398686,0.57804483,0.0648551682472229,0.025942028,0.0389131406784057,0.0648551682472229,John Madden,John Madden,66.42899584076055,Defensive,0,3
RAI,1972,0.75,0.7115995,0.69138825,0.0586117506027221,0.02021128,0.0384004712104797,0.0586117506027221,John Madden,John Madden,64.70588235294117,Defensive,0,3
RAI,1978,0.5625,0.5669501,0.5846007,-0.0221006870269775,-0.017650604,-0.0044500827789306,-0.0221006870269775,John Madden,John Madden,37.78966131907308,Defensive,0,3
NWE,1972,0.2143,0.22495277,0.22283901,-0.0085390127420425,0.0021137595,-0.0106527722597122,-0.0085390127420425,John Mazur,John Mazur / Phil Bengtson,42.661913250148544,Defensive,2,3
NWE,1971,0.4286,0.38953224,0.4389535,-0.0103534890651703,-0.04942125,0.0390677617549896,-0.0103534890651703,John Mazur,John Mazur,42.12715389185978,Defensive,2,3
TAM,1982,0.5556,0.50378084,0.39908487,0.1565151339530944,0.104695976,0.0518191581726074,0.1565151339530944,John McKay,John McKay,90.19607843137256,Other,0,0
